Date,Open,High,Low,Close*,Adj Close**,Volume
2020-08-07,"3,340.05","3,352.54","3,328.72","3,351.28","3,351.28","4,104,860,000"
2020-08-10,"3,356.04","3,363.29","3,335.44","3,360.47","3,360.47","4,318,570,000"
2020-08-11,"3,370.34","3,381.01","3,326.44","3,333.69","3,333.69","5,087,650,000"
2020-08-12,"3,355.46","3,387.89","3,355.46","3,380.35","3,380.35","3,768,560,000"
2020-08-13,"3,372.95","3,387.24","3,363.35","3,373.43","3,373.43","3,648,810,000"
2020-08-14,"3,368.66","3,378.51","3,361.64","3,372.85","3,372.85","3,193,400,000"
2020-08-17,"3,380.86","3,387.59","3,379.22","3,381.99","3,381.99","3,671,290,000"
2020-08-18,"3,387.04","3,395.06","3,370.15","3,389.78","3,389.78","3,881,310,000"
2020-08-19,"3,392.51","3,399.54","3,369.66","3,374.85","3,374.85","3,884,480,000"
2020-08-20,"3,360.48","3,390.80","3,354.69","3,385.51","3,385.51","3,642,850,000"
2020-08-21,"3,386.01","3,399.96","3,379.31","3,397.16","3,397.16","3,705,420,000"
2020-08-24,"3,418.09","3,432.09","3,413.13","3,431.28","3,431.28","3,728,690,000"
2020-08-25,"3,435.95","3,444.21","3,425.84","3,443.62","3,443.62","3,619,300,000"
2020-08-26,"3,449.97","3,481.07","3,444.15","3,478.73","3,478.73","3,754,360,000"
2020-08-27,"3,485.14","3,501.38","3,468.35","3,484.55","3,484.55","3,929,560,000"
2020-08-28,"3,494.69","3,509.23","3,484.32","3,508.01","3,508.01","3,855,880,000"
2020-08-31,"3,509.73","3,514.77","3,493.25","3,500.31","3,500.31","4,342,290,000"
2020-09-01,"3,507.44","3,528.03","3,494.60","3,526.65","3,526.65","4,083,110,000"
2020-09-02,"3,543.76","3,588.11","3,535.23","3,580.84","3,580.84","4,285,190,000"
2020-09-03,"3,564.74","3,564.85","3,427.41","3,455.06","3,455.06","4,898,680,000"
2020-09-04,"3,453.60","3,479.15","3,349.63","3,426.96","3,426.96","4,431,440,000"
2020-09-08,"3,371.88","3,379.97","3,329.27","3,331.84","3,331.84","4,665,600,000"
2020-09-09,"3,369.82","3,424.77","3,366.84","3,398.96","3,398.96","3,920,830,000"
2020-09-10,"3,412.56","3,425.55","3,329.25","3,339.19","3,339.19","4,192,250,000"
2020-09-11,"3,352.70","3,368.95","3,310.47","3,340.97","3,340.97","3,704,450,000"
2020-09-14,"3,363.56","3,402.93","3,363.56","3,383.54","3,383.54","3,832,130,000"
2020-09-15,"3,407.73","3,419.48","3,389.25","3,401.20","3,401.20","4,051,460,000"
2020-09-16,"3,411.23","3,428.92","3,384.45","3,385.49","3,385.49","4,710,030,000"
2020-09-17,"3,346.86","3,375.17","3,328.82","3,357.01","3,357.01","4,371,940,000"
2020-09-18,"3,357.38","3,362.27","3,292.40","3,319.47","3,319.47","7,068,700,000"
2020-09-21,"3,285.57","3,285.57","3,229.10","3,281.06","3,281.06","4,828,350,000"
2020-09-22,"3,295.75","3,320.31","3,270.95","3,315.57","3,315.57","3,963,300,000"
2020-09-23,"3,320.11","3,323.35","3,232.57","3,236.92","3,236.92","4,364,500,000"
2020-09-24,"3,226.14","3,278.70","3,209.45","3,246.59","3,246.59","4,599,470,000"
2020-09-25,"3,236.66","3,306.88","3,228.44","3,298.46","3,298.46","3,792,220,000"
2020-09-28,"3,333.90","3,360.74","3,332.91","3,351.60","3,351.60","3,946,060,000"
2020-09-29,"3,350.92","3,357.92","3,327.54","3,335.47","3,335.47","3,651,880,000"
2020-09-30,"3,341.21","3,393.56","3,340.47","3,363.00","3,363.00","4,722,530,000"
2020-10-01,"3,385.87","3,397.18","3,361.39","3,380.80","3,380.80","4,070,530,000"
2020-10-02,"3,338.94","3,369.10","3,323.69","3,348.42","3,348.42","3,961,550,000"
2020-10-05,"3,367.27","3,409.57","3,367.27","3,408.60","3,408.60","3,686,920,000"
2020-10-06,"3,408.74","3,431.56","3,354.54","3,360.97","3,360.97","4,443,380,000"
2020-10-07,"3,384.56","3,426.26","3,384.56","3,419.44","3,419.44","3,807,830,000"
2020-10-08,"3,434.28","3,447.28","3,428.15","3,446.83","3,446.83","3,856,190,000"
2020-10-09,"3,459.67","3,482.34","3,458.07","3,477.14","3,477.14","3,939,060,000"
2020-10-12,"3,500.02","3,549.85","3,499.61","3,534.22","3,534.22","3,428,970,000"
2020-10-13,"3,534.01","3,534.01","3,500.86","3,511.93","3,511.93","3,605,150,000"
2020-10-14,"3,515.47","3,527.94","3,480.55","3,488.67","3,488.67","3,840,630,000"
2020-10-15,"3,453.72","3,489.08","3,440.89","3,483.34","3,483.34","3,717,640,000"
2020-10-16,"3,493.50","3,515.76","3,480.45","3,483.81","3,483.81","4,675,890,000"
2020-10-19,"3,493.66","3,502.42","3,419.93","3,426.92","3,426.92","4,086,200,000"
2020-10-20,"3,439.38","3,476.93","3,435.65","3,443.12","3,443.12","3,901,260,000"
2020-10-21,"3,439.91","3,464.86","3,433.06","3,435.56","3,435.56","4,097,750,000"
2020-10-22,"3,438.50","3,460.53","3,415.34","3,453.49","3,453.49","4,163,630,000"
2020-10-23,"3,464.90","3,466.46","3,440.45","3,465.39","3,465.39","3,646,570,000"
2020-10-26,"3,441.42","3,441.42","3,364.86","3,400.97","3,400.97","3,988,080,000"
2020-10-27,"3,403.15","3,409.51","3,388.71","3,390.68","3,390.68","3,946,990,000"
2020-10-28,"3,342.48","3,342.48","3,268.89","3,271.03","3,271.03","5,129,860,000"
2020-10-29,"3,277.17","3,341.05","3,259.82","3,310.11","3,310.11","4,903,070,000"
2020-10-30,"3,293.59","3,304.93","3,233.94","3,269.96","3,269.96","4,840,450,000"
2020-11-02,"3,296.20","3,330.14","3,279.74","3,310.24","3,310.24","4,310,590,000"
2020-11-03,"3,336.25","3,389.49","3,336.25","3,369.16","3,369.16","4,220,070,000"
2020-11-04,"3,406.46","3,486.25","3,405.17","3,443.44","3,443.44","4,783,040,000"
2020-11-05,"3,485.74","3,529.05","3,485.74","3,510.45","3,510.45","4,841,190,000"
2020-11-06,"3,508.34","3,521.58","3,484.34","3,509.44","3,509.44","4,833,950,000"
2020-11-09,"3,583.04","3,645.99","3,547.48","3,550.50","3,550.50","8,556,610,000"
2020-11-10,"3,543.26","3,557.22","3,511.91","3,545.53","3,545.53","6,024,230,000"
2020-11-11,"3,563.22","3,581.16","3,557.00","3,572.66","3,572.66","4,609,970,000"
2020-11-12,"3,562.67","3,569.02","3,518.58","3,537.01","3,537.01","4,890,120,000"
2020-11-13,"3,552.57","3,593.66","3,552.57","3,585.15","3,585.15","4,709,670,000"
2020-11-16,"3,600.16","3,628.51","3,600.16","3,626.91","3,626.91","5,281,980,000"
2020-11-17,"3,610.31","3,623.11","3,588.68","3,609.53","3,609.53","4,799,570,000"
2020-11-18,"3,612.09","3,619.09","3,567.33","3,567.79","3,567.79","5,274,450,000"
2020-11-19,"3,559.41","3,585.22","3,543.84","3,581.87","3,581.87","4,347,200,000"
2020-11-20,"3,579.31","3,581.23","3,556.85","3,557.54","3,557.54","4,218,970,000"
2020-11-23,"3,566.82","3,589.81","3,552.77","3,577.59","3,577.59","5,036,290,000"
2020-11-24,"3,594.52","3,642.31","3,594.52","3,635.41","3,635.41","6,267,570,000"
2020-11-25,"3,635.50","3,635.50","3,617.76","3,629.65","3,629.65","4,902,560,000"
2020-11-27,"3,638.55","3,644.31","3,629.33","3,638.35","3,638.35","2,778,450,000"
2020-11-30,"3,634.18","3,634.18","3,594.39","3,621.63","3,621.63","6,291,400,000"
2020-12-01,"3,645.87","3,678.45","3,645.87","3,662.45","3,662.45","5,403,660,000"
2020-12-02,"3,653.78","3,670.96","3,644.84","3,669.01","3,669.01","5,029,620,000"
2020-12-03,"3,668.28","3,682.73","3,657.17","3,666.72","3,666.72","5,091,760,000"
2020-12-04,"3,670.94","3,699.20","3,670.94","3,699.12","3,699.12","5,086,370,000"
2020-12-07,"3,694.73","3,697.41","3,678.88","3,691.96","3,691.96","4,788,560,000"
2020-12-08,"3,683.05","3,708.45","3,678.83","3,702.25","3,702.25","4,549,670,000"
2020-12-09,"3,705.98","3,712.39","3,660.54","3,672.82","3,672.82","5,209,940,000"
2020-12-10,"3,659.13","3,678.49","3,645.18","3,668.10","3,668.10","4,618,240,000"
2020-12-11,"3,656.08","3,665.91","3,633.40","3,663.46","3,663.46","4,367,150,000"
2020-12-14,"3,675.27","3,697.61","3,645.84","3,647.49","3,647.49","4,594,920,000"
2020-12-15,"3,666.41","3,695.29","3,659.62","3,694.62","3,694.62","4,360,280,000"
2020-12-16,"3,696.25","3,711.27","3,688.57","3,701.17","3,701.17","4,056,950,000"
2020-12-17,"3,713.65","3,725.12","3,710.87","3,722.48","3,722.48","4,184,930,000"
2020-12-18,"3,722.39","3,726.70","3,685.84","3,709.41","3,709.41","7,068,340,000"
2020-12-21,"3,684.28","3,702.90","3,636.48","3,694.92","3,694.92","4,732,160,000"
2020-12-22,"3,698.08","3,698.26","3,676.16","3,687.26","3,687.26","4,023,940,000"
2020-12-23,"3,693.42","3,711.24","3,689.28","3,690.01","3,690.01","3,772,630,000"
2020-12-24,"3,694.03","3,703.82","3,689.32","3,703.06","3,703.06","1,885,090,000"
2020-12-28,"3,723.03","3,740.51","3,723.03","3,735.36","3,735.36","3,527,460,000"
2020-12-29,"3,750.01","3,756.12","3,723.31","3,727.04","3,727.04","3,387,030,000"
2020-12-30,"3,736.19","3,744.63","3,730.21","3,732.04","3,732.04","3,145,200,000"
2020-12-31,"3,733.27","3,760.20","3,726.88","3,756.07","3,756.07","3,172,510,000"
2021-01-04,"3,764.61","3,769.99","3,662.71","3,700.65","3,700.65","5,006,680,000"
2021-01-05,"3,698.02","3,737.83","3,695.07","3,726.86","3,726.86","4,582,620,000"
2021-01-06,"3,712.20","3,783.04","3,705.34","3,748.14","3,748.14","6,049,970,000"
2021-01-07,"3,764.71","3,811.55","3,764.71","3,803.79","3,803.79","5,080,870,000"
2021-01-08,"3,815.05","3,826.69","3,783.60","3,824.68","3,824.68","4,764,180,000"
2021-01-11,"3,803.14","3,817.86","3,789.02","3,799.61","3,799.61","4,450,500,000"
2021-01-12,"3,801.62","3,810.78","3,776.51","3,801.19","3,801.19","4,977,210,000"
2021-01-13,"3,802.23","3,820.96","3,791.50","3,809.84","3,809.84","4,590,420,000"
2021-01-14,"3,814.98","3,823.60","3,792.86","3,795.54","3,795.54","5,180,140,000"
2021-01-15,"3,788.73","3,788.73","3,749.62","3,768.25","3,768.25","5,353,060,000"
2021-01-19,"3,781.88","3,804.53","3,780.37","3,798.91","3,798.91","4,982,940,000"
2021-01-20,"3,816.22","3,859.75","3,816.22","3,851.85","3,851.85","4,551,790,000"
2021-01-21,"3,857.46","3,861.45","3,845.05","3,853.07","3,853.07","4,484,460,000"
2021-01-22,"3,844.24","3,852.31","3,830.41","3,841.47","3,841.47","5,080,430,000"
2021-01-25,"3,851.68","3,859.23","3,797.16","3,855.36","3,855.36","6,955,860,000"
2021-01-26,"3,862.96","3,870.90","3,847.78","3,849.62","3,849.62","6,029,090,000"
2021-01-27,"3,836.83","3,836.83","3,732.48","3,750.77","3,750.77","9,878,040,000"
2021-01-28,"3,755.75","3,830.50","3,755.75","3,787.38","3,787.38","6,937,960,000"
2021-01-29,"3,778.05","3,778.05","3,694.12","3,714.24","3,714.24","6,612,570,000"
2021-02-01,"3,731.17","3,784.32","3,725.62","3,773.86","3,773.86","5,392,870,000"
2021-02-02,"3,791.84","3,843.09","3,791.84","3,826.31","3,826.31","5,495,370,000"
2021-02-03,"3,840.27","3,847.51","3,816.68","3,830.17","3,830.17","4,846,900,000"
2021-02-04,"3,836.66","3,872.42","3,836.66","3,871.74","3,871.74","4,856,670,000"
2021-02-05,"3,878.30","3,894.56","3,874.93","3,886.83","3,886.83","4,838,580,000"
2021-02-08,"3,892.59","3,915.77","3,892.59","3,915.59","3,915.59","4,635,030,000"
2021-02-09,"3,910.49","3,918.35","3,902.64","3,911.23","3,911.23","4,554,610,000"
2021-02-10,"3,920.78","3,931.50","3,884.94","3,909.88","3,909.88","4,815,380,000"
2021-02-11,"3,916.40","3,925.99","3,890.39","3,916.38","3,916.38","4,570,080,000"
2021-02-12,"3,911.65","3,937.23","3,905.78","3,934.83","3,934.83","4,119,260,000"
2021-02-16,"3,939.61","3,950.43","3,923.85","3,932.59","3,932.59","5,037,360,000"
2021-02-17,"3,918.50","3,933.61","3,900.43","3,931.33","3,931.33","4,718,280,000"
2021-02-18,"3,915.86","3,921.98","3,885.03","3,913.97","3,913.97","4,773,430,000"
2021-02-19,"3,921.16","3,930.41","3,903.07","3,906.71","3,906.71","4,823,940,000"
2021-02-22,"3,885.55","3,902.92","3,874.71","3,876.50","3,876.50","5,870,190,000"
2021-02-23,"3,857.07","3,895.98","3,805.59","3,881.37","3,881.37","6,280,650,000"
2021-02-24,"3,873.71","3,928.65","3,859.60","3,925.43","3,925.43","5,942,350,000"
2021-02-25,"3,915.80","3,925.02","3,814.04","3,829.34","3,829.34","6,513,060,000"
2021-02-26,"3,839.66","3,861.08","3,789.54","3,811.15","3,811.15","6,512,950,000"
2021-03-01,"3,842.51","3,914.50","3,842.51","3,901.82","3,901.82","5,071,540,000"
2021-03-02,"3,903.64","3,906.41","3,868.57","3,870.29","3,870.29","5,493,690,000"
2021-03-03,"3,863.99","3,874.47","3,818.86","3,819.72","3,819.72","6,150,790,000"
2021-03-04,"3,818.53","3,843.67","3,723.34","3,768.47","3,768.47","7,142,240,000"
2021-03-05,"3,793.58","3,851.69","3,730.19","3,841.94","3,841.94","6,842,570,000"
2021-03-08,"3,844.39","3,881.06","3,819.25","3,821.35","3,821.35","5,852,240,000"
2021-03-09,"3,851.93","3,903.76","3,851.93","3,875.44","3,875.44","5,496,340,000"
2021-03-10,"3,891.99","3,917.35","3,885.73","3,898.81","3,898.81","5,827,250,000"
2021-03-11,"3,915.54","3,960.27","3,915.54","3,939.34","3,939.34","5,300,010,000"
2021-03-12,"3,924.52","3,944.99","3,915.21","3,943.34","3,943.34","4,469,240,000"
2021-03-15,"3,942.96","3,970.08","3,923.54","3,968.94","3,968.94","4,882,190,000"
2021-03-16,"3,973.59","3,981.04","3,953.44","3,962.71","3,962.71","4,604,870,000"
2021-03-17,"3,949.57","3,983.87","3,935.74","3,974.12","3,974.12","4,541,620,000"
2021-03-18,"3,953.50","3,969.62","3,910.86","3,915.46","3,915.46","4,043,170,000"
2021-03-19,"3,913.14","3,930.12","3,886.75","3,913.10","3,913.10","7,725,050,000"
2021-03-22,"3,916.48","3,955.31","3,914.16","3,940.59","3,940.59","4,311,380,000"
2021-03-23,"3,937.60","3,949.13","3,901.57","3,910.52","3,910.52","4,645,340,000"
2021-03-24,"3,919.93","3,942.08","3,889.07","3,889.14","3,889.14","4,766,990,000"
2021-03-25,"3,879.34","3,919.54","3,853.50","3,909.52","3,909.52","4,940,800,000"
2021-03-26,"3,917.12","3,978.19","3,917.12","3,974.54","3,974.54","5,467,850,000"
2021-03-29,"3,969.31","3,981.83","3,943.25","3,971.09","3,971.09","4,619,840,000"
2021-03-30,"3,963.34","3,968.01","3,944.35","3,958.55","3,958.55","4,103,570,000"
2021-03-31,"3,967.25","3,994.41","3,966.98","3,972.89","3,972.89","4,564,980,000"
2021-04-01,"3,992.78","4,020.63","3,992.78","4,019.87","4,019.87","4,151,240,000"
